ID,in_the_wild
CVE-1999-1186,0
CVE-1999-1187,0
CVE-1999-1188,0
CVE-1999-1189,0
CVE-1999-1190,0
CVE-1999-1191,0
CVE-1999-1192,0
CVE-1999-1193,0
CVE-1999-1194,0
CVE-1999-1195,0
CVE-1999-1196,0
CVE-1999-1197,0
CVE-1999-1198,0
CVE-1999-1199,0
CVE-1999-1200,0
CVE-1999-1201,0
CVE-1999-1202,0
CVE-1999-1203,0
CVE-1999-1204,0
CVE-1999-1205,0
CVE-1999-1206,0
CVE-1999-1207,0
CVE-1999-1208,0
CVE-1999-1209,0
CVE-1999-1210,0
CVE-1999-1211,0
CVE-1999-1212,0
CVE-1999-1213,0
CVE-1999-1214,0
CVE-1999-1215,0
CVE-1999-1216,0
CVE-1999-1217,0
CVE-1999-1218,0
CVE-1999-1219,0
CVE-1999-1220,0
CVE-1999-1221,0
CVE-1999-1222,0
CVE-1999-1223,0
CVE-1999-1224,0
CVE-1999-1225,0
CVE-1999-1226,0
CVE-1999-1227,0
CVE-1999-1228,0
CVE-1999-1229,0
CVE-1999-1230,0
CVE-1999-1231,0
CVE-1999-1232,0
CVE-1999-1233,0
CVE-1999-1234,0
CVE-1999-1235,0
CVE-1999-1236,0
CVE-1999-1237,0
CVE-1999-1238,0
CVE-1999-1239,0
CVE-1999-1240,0
CVE-1999-1241,0
CVE-1999-1242,0
CVE-1999-1243,0
CVE-1999-1244,0
CVE-1999-1245,0
CVE-1999-1246,0
CVE-1999-1247,0
CVE-1999-1248,0
CVE-1999-1249,0
CVE-1999-1250,0
CVE-1999-1251,0
CVE-1999-1252,0
CVE-1999-1253,0
CVE-1999-1254,0
CVE-1999-1255,0
CVE-1999-1256,0
CVE-1999-1257,0
CVE-1999-1258,0
CVE-1999-1259,0
CVE-1999-1260,0
CVE-1999-1261,0
CVE-1999-1262,0
CVE-1999-1263,0
CVE-1999-1264,0
CVE-1999-1265,0
CVE-1999-1266,0
CVE-1999-1267,0
CVE-1999-1268,0
CVE-1999-1269,0
CVE-1999-1270,0
CVE-1999-1271,0
CVE-1999-1272,0
CVE-1999-1273,0
CVE-1999-1274,0
CVE-1999-1275,0
CVE-1999-1276,0
CVE-1999-1277,0
CVE-1999-1278,0
CVE-1999-1279,0
CVE-1999-1280,0
CVE-1999-1281,0
CVE-1999-1282,0
CVE-1999-1283,0
CVE-1999-1284,0
CVE-1999-1285,0
CVE-1999-1286,0
CVE-1999-1287,0
CVE-1999-1288,0
CVE-1999-1289,0
CVE-1999-1290,0
CVE-1999-1291,0
CVE-1999-1292,0
CVE-1999-1293,0
CVE-1999-1294,0
CVE-1999-1295,0
CVE-1999-1296,0
CVE-1999-1297,0
CVE-1999-1298,0
CVE-1999-1299,0
CVE-1999-1300,0
CVE-1999-1301,0
CVE-1999-1302,0
CVE-1999-1303,0
CVE-1999-1304,0
CVE-1999-1305,0
CVE-1999-1306,0
CVE-1999-1307,0
CVE-1999-1308,0
CVE-1999-1309,0
CVE-1999-1310,0
CVE-1999-1311,0
CVE-1999-1312,0
CVE-1999-1313,0
CVE-1999-1314,0
CVE-1999-1315,0
CVE-1999-1316,0
CVE-1999-1317,0
CVE-1999-1318,0
CVE-1999-1319,0
CVE-1999-1320,0
CVE-1999-1321,0
CVE-1999-1322,0
CVE-1999-1323,0
CVE-1999-1324,0
CVE-1999-1325,0
CVE-1999-1326,0
CVE-1999-1327,0
CVE-1999-1328,0
CVE-1999-1329,0
CVE-1999-1330,0
CVE-1999-1331,0
CVE-1999-1332,0
CVE-1999-1333,0
CVE-1999-1334,0
CVE-1999-1335,0
CVE-1999-1336,0
CVE-1999-1337,0
CVE-1999-1338,0
CVE-1999-1339,0
CVE-1999-1340,0
CVE-1999-1341,0
CVE-1999-1342,0
CVE-1999-1343,0
CVE-1999-1344,0
CVE-1999-1345,0
CVE-1999-1346,0
CVE-1999-1347,0
CVE-1999-1348,0
CVE-1999-1349,0
CVE-1999-1350,0
CVE-1999-1351,0
CVE-1999-1352,0
CVE-1999-1353,0
CVE-1999-1354,0
CVE-1999-1355,0
CVE-1999-1356,0
CVE-1999-1357,0
CVE-1999-1358,0
CVE-1999-1359,0
CVE-1999-1360,0
CVE-1999-1361,0
CVE-1999-1362,0
CVE-1999-1363,0
CVE-1999-1364,0
CVE-1999-1365,0
CVE-1999-1366,0
CVE-1999-1367,0
CVE-1999-1368,0
CVE-1999-1369,0
CVE-1999-1370,0
CVE-1999-1371,0
CVE-1999-1372,0
CVE-1999-1373,0
CVE-1999-1374,0
CVE-1999-1375,0
CVE-1999-1376,0
CVE-1999-1377,0
CVE-1999-1378,0
CVE-1999-1379,0
CVE-1999-1380,0
CVE-1999-1381,0
CVE-1999-1382,0
CVE-1999-1383,0
CVE-1999-1384,0
CVE-1999-1385,0
CVE-1999-1386,0
CVE-1999-1387,0
CVE-1999-1388,0
CVE-1999-1389,0
CVE-1999-1390,0
CVE-1999-1391,0
CVE-1999-1392,0
CVE-1999-1393,0
CVE-1999-1394,0
CVE-1999-1395,0
CVE-1999-1396,0
CVE-1999-1397,0
CVE-1999-1398,0
CVE-1999-1399,0
CVE-1999-1400,0
CVE-1999-1401,0
CVE-1999-1402,0
CVE-1999-1403,0
CVE-1999-1404,0
CVE-1999-1405,0
CVE-1999-1406,0
CVE-1999-1407,0
CVE-1999-1408,0
CVE-1999-1409,0
CVE-1999-1410,0
CVE-1999-1411,0
CVE-1999-1412,0
CVE-1999-1413,0
CVE-1999-1414,0
CVE-1999-1415,0
CVE-1999-1416,0
CVE-1999-1417,0
CVE-1999-1418,0
CVE-1999-1419,0
CVE-1999-1420,0
CVE-1999-1421,0
CVE-1999-1422,0
CVE-1999-1423,0
CVE-1999-1424,0
CVE-1999-1425,0
CVE-1999-1426,0
CVE-1999-1427,0
CVE-1999-1428,0
CVE-1999-1429,0
CVE-1999-1430,0
CVE-1999-1431,0
CVE-1999-1432,0
CVE-1999-1433,0
CVE-1999-1434,0
CVE-1999-1435,0
CVE-1999-1436,0
CVE-1999-1437,0
CVE-1999-1438,0
CVE-1999-1439,0
CVE-1999-1440,0
CVE-1999-1441,0
CVE-1999-1442,0
CVE-1999-1443,0
CVE-1999-1444,0
CVE-1999-1445,0
CVE-1999-1446,0
CVE-1999-1447,0
CVE-1999-1448,0
CVE-1999-1449,0
CVE-1999-1450,0
CVE-1999-1451,0
CVE-1999-1452,0
CVE-1999-1453,0
CVE-1999-1454,0
CVE-1999-1455,0
CVE-1999-1456,0
CVE-1999-1457,0
CVE-1999-1458,0
CVE-1999-1459,0
CVE-1999-1460,0
CVE-1999-1461,0
CVE-1999-1462,0
CVE-1999-1463,0
CVE-1999-1464,0
CVE-1999-1465,0
CVE-1999-1466,0
CVE-1999-1467,0
CVE-1999-1468,0
CVE-1999-1469,0
CVE-1999-1470,0
CVE-1999-1471,0
CVE-1999-1472,0
CVE-1999-1473,0
CVE-1999-1474,0
CVE-1999-1475,0
CVE-1999-1476,0
CVE-1999-1477,0
CVE-1999-1478,0
CVE-1999-1479,0
CVE-1999-1480,0
CVE-1999-1481,0
CVE-1999-1482,0
CVE-1999-1483,0
CVE-1999-1484,0
CVE-1999-1485,0
CVE-1999-1486,0
CVE-1999-1487,0
CVE-1999-1488,0
CVE-1999-1489,0
CVE-1999-1490,0
CVE-1999-1491,0
CVE-1999-1492,0
CVE-1999-1493,0
CVE-1999-1494,0
CVE-1999-1495,0
CVE-1999-1496,0
CVE-1999-1497,0
CVE-1999-1498,0
CVE-1999-1499,0
CVE-1999-1500,0
CVE-1999-1501,0
CVE-1999-1502,0
CVE-1999-1503,0
CVE-1999-1504,0
CVE-1999-1505,0
CVE-1999-1506,0
CVE-1999-1507,0
CVE-1999-1508,0
CVE-1999-1509,0
CVE-1999-1510,0
CVE-1999-1511,0
CVE-1999-1512,0
CVE-1999-1513,0
CVE-1999-1514,0
CVE-1999-1515,0
CVE-1999-1516,0
CVE-1999-1517,0
CVE-1999-1518,0
CVE-1999-1519,0
CVE-1999-1520,0
CVE-1999-1521,0
CVE-1999-1522,0
CVE-1999-1523,0
CVE-1999-1524,0
CVE-1999-1525,0
CVE-1999-1526,0
CVE-1999-1527,0
CVE-1999-1528,0
CVE-1999-1529,0
CVE-1999-1530,0
CVE-1999-1531,0
CVE-1999-1532,0
CVE-1999-1533,0
CVE-1999-1534,0
CVE-1999-1535,0
CVE-1999-1536,0
CVE-1999-1537,0
CVE-1999-1538,1
CVE-1999-1539,0
CVE-1999-1540,0
CVE-1999-1541,0
CVE-1999-1542,0
CVE-1999-1543,0
CVE-1999-1544,0
CVE-1999-1545,0
CVE-1999-1546,0
CVE-1999-1547,0
CVE-1999-1548,0
CVE-1999-1549,0
CVE-1999-1550,0
CVE-1999-1551,0
CVE-1999-1552,0
CVE-1999-1553,0
CVE-1999-1554,0
CVE-1999-1555,0
CVE-1999-1556,0
CVE-1999-1557,0
CVE-1999-1558,0
CVE-1999-1559,0
CVE-1999-1560,0
CVE-1999-1561,0
CVE-1999-1562,0
CVE-1999-1563,0
CVE-1999-1564,0
CVE-1999-1565,0
CVE-1999-1566,0
CVE-1999-1567,0
CVE-1999-1568,0
CVE-1999-1569,0
CVE-1999-1570,0
CVE-1999-1571,0
CVE-1999-1572,0
CVE-1999-1573,0
CVE-1999-1574,0
CVE-1999-1575,0
CVE-1999-1576,0
CVE-1999-1577,0
CVE-1999-1578,0
CVE-1999-1579,0
CVE-1999-1580,0
CVE-1999-1581,0
CVE-1999-1582,0
CVE-1999-1583,0
CVE-1999-1584,0
CVE-1999-1585,0
CVE-1999-1586,0
CVE-1999-1587,0
CVE-1999-1588,0
CVE-1999-1589,0
CVE-1999-1590,0
CVE-1999-1591,0
CVE-1999-1592,0
CVE-1999-1593,0
CVE-2000-0001,0
CVE-2000-0002,0
CVE-2000-0003,0
CVE-2000-0004,0
CVE-2000-0005,0
CVE-2000-0006,0
CVE-2000-0007,0
CVE-2000-0008,0
CVE-2000-0009,0
CVE-2000-0010,0
CVE-2000-0011,0
CVE-2000-0012,0
CVE-2000-0013,0
CVE-2000-0014,0
CVE-2000-0015,0
CVE-2000-0016,0
CVE-2000-0017,0
CVE-2000-0018,0
CVE-2000-0019,0
CVE-2000-0020,0
CVE-2000-0021,0
CVE-2000-0022,0
CVE-2000-0023,0
CVE-2000-0024,0
CVE-2000-0025,0
CVE-2000-0026,0
CVE-2000-0027,0
CVE-2000-0028,0
CVE-2000-0029,0
CVE-2000-0030,0
CVE-2000-0031,0
CVE-2000-0032,0
CVE-2000-0033,0
CVE-2000-0034,0
CVE-2000-0035,0
CVE-2000-0036,0
CVE-2000-0037,0
CVE-2000-0038,0
CVE-2000-0039,1
CVE-2000-0040,0
CVE-2000-0041,0
CVE-2000-0042,0
CVE-2000-0043,0
CVE-2000-0044,0
CVE-2000-0045,0
CVE-2000-0046,0
CVE-2000-0047,0
CVE-2000-0048,0
CVE-2000-0049,0
CVE-2000-0050,0
CVE-2000-0051,0
CVE-2000-0052,0
CVE-2000-0053,0
CVE-2000-0054,0
CVE-2000-0055,0
CVE-2000-0056,0
CVE-2000-0057,0
CVE-2000-0058,0
CVE-2000-0059,0
CVE-2000-0060,0
CVE-2000-0061,0
CVE-2000-0062,0
CVE-2000-0063,0
CVE-2000-0064,0
CVE-2000-0065,0
CVE-2000-0066,0
CVE-2000-0067,0
CVE-2000-0068,0
CVE-2000-0069,0
CVE-2000-0070,0
CVE-2000-0071,0
CVE-2000-0072,0
CVE-2000-0073,0
CVE-2000-0074,0
CVE-2000-0075,0
CVE-2000-0076,0
CVE-2000-0077,0
CVE-2000-0078,0
CVE-2000-0079,0
CVE-2000-0080,0
CVE-2000-0081,0
CVE-2000-0082,0
CVE-2000-0083,0
CVE-2000-0084,0
CVE-2000-0085,0
CVE-2000-0086,0
CVE-2000-0087,0
CVE-2000-0088,0
CVE-2000-0089,0
CVE-2000-0090,0
CVE-2000-0091,0
CVE-2000-0092,0
CVE-2000-0093,0
CVE-2000-0094,0
CVE-2000-0095,0
CVE-2000-0096,0
CVE-2000-0097,0
CVE-2000-0098,0
CVE-2000-0099,0
CVE-2000-0100,0
CVE-2000-0101,0
CVE-2000-0102,0
CVE-2000-0103,0
CVE-2000-0104,0
CVE-2000-0105,0
CVE-2000-0106,0
CVE-2000-0107,0
CVE-2000-0108,0
CVE-2000-0109,0
CVE-2000-0110,0
CVE-2000-0111,0
CVE-2000-0112,0
CVE-2000-0113,0
CVE-2000-0114,0
CVE-2000-0115,0
CVE-2000-0116,0
CVE-2000-0117,0
CVE-2000-0118,0
CVE-2000-0119,0
CVE-2000-0120,0
CVE-2000-0121,0
CVE-2000-0122,0
CVE-2000-0123,0
CVE-2000-0124,0
CVE-2000-0125,0
CVE-2000-0126,0
CVE-2000-0127,0
CVE-2000-0128,0
CVE-2000-0129,0
CVE-2000-0130,0
CVE-2000-0131,1
CVE-2000-0132,0
CVE-2000-0133,0
CVE-2000-0134,0
CVE-2000-0135,0
CVE-2000-0136,0
CVE-2000-0137,0
CVE-2000-0138,1
CVE-2000-0139,0
CVE-2000-0140,0
CVE-2000-0141,0
CVE-2000-0142,0
CVE-2000-0143,0
CVE-2000-0144,0
CVE-2000-0145,0
CVE-2000-0146,0
CVE-2000-0147,0
CVE-2000-0148,0
CVE-2000-0149,0
CVE-2000-0150,0
CVE-2000-0151,0
CVE-2000-0152,0
CVE-2000-0153,0
CVE-2000-0154,0
CVE-2000-0155,0
CVE-2000-0156,0
CVE-2000-0157,0
CVE-2000-0158,0
CVE-2000-0159,0
CVE-2000-0160,0
CVE-2000-0161,0
CVE-2000-0162,0
CVE-2000-0163,0
CVE-2000-0164,0
CVE-2000-0165,0
CVE-2000-0166,0
CVE-2000-0167,0
CVE-2000-0168,0
CVE-2000-0169,0
CVE-2000-0170,0
CVE-2000-0171,0
CVE-2000-0172,0
CVE-2000-0173,0
CVE-2000-0174,0
CVE-2000-0175,0
CVE-2000-0176,0
CVE-2000-0177,0
CVE-2000-0178,0
CVE-2000-0179,0
CVE-2000-0180,0
CVE-2000-0181,0
CVE-2000-0182,0
CVE-2000-0183,0
CVE-2000-0184,0
CVE-2000-0185,0
CVE-2000-0186,0
CVE-2000-0187,0
CVE-2000-0188,0
CVE-2000-0189,0
CVE-2000-0190,0
CVE-2000-0191,0
CVE-2000-0192,0
CVE-2000-0193,0
CVE-2000-0194,0
CVE-2000-0195,0
CVE-2000-0196,0
CVE-2000-0197,0
CVE-2000-0198,0
CVE-2000-0199,0
CVE-2000-0200,0
CVE-2000-0201,0
CVE-2000-0202,0
CVE-2000-0203,0
CVE-2000-0204,0
CVE-2000-0205,0
CVE-2000-0206,0
CVE-2000-0207,1
CVE-2000-0208,1
CVE-2000-0209,0
CVE-2000-0210,0
CVE-2000-0211,0
CVE-2000-0212,0
CVE-2000-0213,0
CVE-2000-0214,0
CVE-2000-0215,0
CVE-2000-0216,0
CVE-2000-0217,0
CVE-2000-0218,0
CVE-2000-0219,0
CVE-2000-0220,0
CVE-2000-0221,0
CVE-2000-0222,0
CVE-2000-0223,0
CVE-2000-0224,0
CVE-2000-0225,0
CVE-2000-0226,0
CVE-2000-0227,0
CVE-2000-0228,0
CVE-2000-0229,0
CVE-2000-0230,0
CVE-2000-0231,0
CVE-2000-0232,0
CVE-2000-0233,0
CVE-2000-0234,0
CVE-2000-0235,0
CVE-2000-0236,1
CVE-2000-0237,0
CVE-2000-0238,0
CVE-2000-0239,0
CVE-2000-0240,0
CVE-2000-0241,0
CVE-2000-0242,0
CVE-2000-0243,0
CVE-2000-0244,0
CVE-2000-0245,0
CVE-2000-0246,0
CVE-2000-0247,0
CVE-2000-0248,0
CVE-2000-0249,0
CVE-2000-0250,0
CVE-2000-0251,0
CVE-2000-0252,0
CVE-2000-0253,0
CVE-2000-0254,0
CVE-2000-0255,0
CVE-2000-0256,0
CVE-2000-0257,0
CVE-2000-0258,0
CVE-2000-0259,0
CVE-2000-0260,1
CVE-2000-0261,0
CVE-2000-0262,0
CVE-2000-0263,0
CVE-2000-0264,0
CVE-2000-0265,0
CVE-2000-0266,0
CVE-2000-0267,0
CVE-2000-0268,0
CVE-2000-0269,0
CVE-2000-0270,0
CVE-2000-0271,0
CVE-2000-0272,0
CVE-2000-0273,0
CVE-2000-0274,0
CVE-2000-0275,0
CVE-2000-0276,0
CVE-2000-0277,0
CVE-2000-0278,0
CVE-2000-0279,0
CVE-2000-0280,0
CVE-2000-0281,0
CVE-2000-0282,0
CVE-2000-0283,0
CVE-2000-0284,0
CVE-2000-0285,0
CVE-2000-0286,0
CVE-2000-0287,0
CVE-2000-0288,0
CVE-2000-0289,0
CVE-2000-0290,0
CVE-2000-0291,0
CVE-2000-0292,0
CVE-2000-0293,0
CVE-2000-0294,0
CVE-2000-0295,0
CVE-2000-0296,0
CVE-2000-0297,0
CVE-2000-0298,0
CVE-2000-0299,0
CVE-2000-0300,0
CVE-2000-0301,0
CVE-2000-0302,1
CVE-2000-0303,0
CVE-2000-0304,0
CVE-2000-0305,0
CVE-2000-0306,0
CVE-2000-0307,0
CVE-2000-0308,0
CVE-2000-0309,0
CVE-2000-0310,0
CVE-2000-0311,0
CVE-2000-0312,0
CVE-2000-0313,0
CVE-2000-0314,0
CVE-2000-0315,0
CVE-2000-0316,0
CVE-2000-0317,0
CVE-2000-0318,0
CVE-2000-0319,0
CVE-2000-0320,0
CVE-2000-0321,0
CVE-2000-0322,0
CVE-2000-0323,0
CVE-2000-0324,0
CVE-2000-0325,0
CVE-2000-0326,0
CVE-2000-0327,0
CVE-2000-0328,0
CVE-2000-0329,0
CVE-2000-0330,0
CVE-2000-0331,0
CVE-2000-0332,0
CVE-2000-0333,0
CVE-2000-0334,0
CVE-2000-0335,0
CVE-2000-0336,0
CVE-2000-0337,0
CVE-2000-0338,0
CVE-2000-0339,0
CVE-2000-0340,0
CVE-2000-0341,0
CVE-2000-0342,0
CVE-2000-0343,0
CVE-2000-0344,0
CVE-2000-0345,0
CVE-2000-0346,0
CVE-2000-0347,1
CVE-2000-0348,0
CVE-2000-0349,0
CVE-2000-0350,0
CVE-2000-0351,0
CVE-2000-0352,0
CVE-2000-0353,0
CVE-2000-0354,0
CVE-2000-0355,0
CVE-2000-0356,0
CVE-2000-0357,0
CVE-2000-0358,0
CVE-2000-0359,0
CVE-2000-0360,0
CVE-2000-0361,0
CVE-2000-0362,0
CVE-2000-0363,0
CVE-2000-0364,0
CVE-2000-0365,0
CVE-2000-0366,0
CVE-2000-0367,0
CVE-2000-0368,0
CVE-2000-0369,0
CVE-2000-0370,0
CVE-2000-0371,0
CVE-2000-0372,0
CVE-2000-0373,0
CVE-2000-0374,0
CVE-2000-0375,0
CVE-2000-0376,0
CVE-2000-0377,0
CVE-2000-0378,0
CVE-2000-0379,0
CVE-2000-0380,0
CVE-2000-0381,0
CVE-2000-0382,0
CVE-2000-0383,0
CVE-2000-0384,0
CVE-2000-0385,0
CVE-2000-0386,0
CVE-2000-0387,0
CVE-2000-0388,0
CVE-2000-0389,0
CVE-2000-0390,0
CVE-2000-0391,0
CVE-2000-0392,0
CVE-2000-0393,0
CVE-2000-0394,0
CVE-2000-0395,0
CVE-2000-0396,0
CVE-2000-0397,0
CVE-2000-0398,0
CVE-2000-0399,0
CVE-2000-0400,0
CVE-2000-0401,0
CVE-2000-0402,0
CVE-2000-0403,0
CVE-2000-0404,0
CVE-2000-0405,0
CVE-2000-0406,0
CVE-2000-0407,0
CVE-2000-0408,0
CVE-2000-0409,0
CVE-2000-0410,0
CVE-2000-0411,0
CVE-2000-0412,0
CVE-2000-0413,0
CVE-2000-0414,0
CVE-2000-0415,0
CVE-2000-0416,0
CVE-2000-0417,0
CVE-2000-0418,0
CVE-2000-0419,0
CVE-2000-0420,0
CVE-2000-0421,0
CVE-2000-0422,0
CVE-2000-0423,0
CVE-2000-0424,0
CVE-2000-0425,0
CVE-2000-0426,0
CVE-2000-0427,0
CVE-2000-0428,0
CVE-2000-0429,0
CVE-2000-0430,0
CVE-2000-0431,0
CVE-2000-0432,0
CVE-2000-0433,0
CVE-2000-0434,0
CVE-2000-0435,0
CVE-2000-0436,0
CVE-2000-0437,0
CVE-2000-0438,0
CVE-2000-0439,0
CVE-2000-0440,0
CVE-2000-0441,0
CVE-2000-0442,0
CVE-2000-0443,0
CVE-2000-0444,0
CVE-2000-0445,0
CVE-2000-0446,0
CVE-2000-0447,0
CVE-2000-0448,0
CVE-2000-0449,0
CVE-2000-0450,0
CVE-2000-0451,0
CVE-2000-0452,0
CVE-2000-0453,0
CVE-2000-0454,0
CVE-2000-0455,0
CVE-2000-0456,0
CVE-2000-0457,0
CVE-2000-0458,0
CVE-2000-0459,0
CVE-2000-0460,0
CVE-2000-0461,0
CVE-2000-0462,0
CVE-2000-0463,0
CVE-2000-0464,0
CVE-2000-0465,0
CVE-2000-0466,0
CVE-2000-0467,0
CVE-2000-0468,0
CVE-2000-0469,0
CVE-2000-0470,0
CVE-2000-0471,0
CVE-2000-0472,0
CVE-2000-0473,0
CVE-2000-0474,0
CVE-2000-0475,0
CVE-2000-0476,0
CVE-2000-0477,0
CVE-2000-0478,0
CVE-2000-0479,0
CVE-2000-0480,0
CVE-2000-0481,0
CVE-2000-0482,0
CVE-2000-0483,0
CVE-2000-0484,0
CVE-2000-0485,0
CVE-2000-0486,0
CVE-2000-0487,0
CVE-2000-0488,0
CVE-2000-0489,0
CVE-2000-0490,0
CVE-2000-0491,0
CVE-2000-0492,0
CVE-2000-0493,0
CVE-2000-0494,0
CVE-2000-0495,0
CVE-2000-0497,0
CVE-2000-0498,0
CVE-2000-0499,0
CVE-2000-0500,0
CVE-2000-0501,0
CVE-2000-0502,0
CVE-2000-0503,0
CVE-2000-0504,0
CVE-2000-0505,0
CVE-2000-0506,0
CVE-2000-0507,0
CVE-2000-0508,0
CVE-2000-0509,0
CVE-2000-0510,0
CVE-2000-0511,0
CVE-2000-0512,0
CVE-2000-0513,0
CVE-2000-0514,0
CVE-2000-0515,0
CVE-2000-0516,0
CVE-2000-0517,0
CVE-2000-0518,0
CVE-2000-0519,0
CVE-2000-0520,0
CVE-2000-0521,0
CVE-2000-0522,0
CVE-2000-0523,0
CVE-2000-0524,0
CVE-2000-0525,0
CVE-2000-0526,0
CVE-2000-0527,0
CVE-2000-0528,0
CVE-2000-0529,0
CVE-2000-0530,0
CVE-2000-0531,0
CVE-2000-0532,0
CVE-2000-0533,0
CVE-2000-0534,0
CVE-2000-0535,0
CVE-2000-0536,0
CVE-2000-0537,0
CVE-2000-0538,0
CVE-2000-0539,0
CVE-2000-0540,0
CVE-2000-0541,0
CVE-2000-0542,0
CVE-2000-0543,0
CVE-2000-0544,0
CVE-2000-0545,0
CVE-2000-0546,0
CVE-2000-0547,0
CVE-2000-0548,0
CVE-2000-0549,0
CVE-2000-0550,0
CVE-2000-0551,0
CVE-2000-0552,0
CVE-2000-0553,0
CVE-2000-0554,0
CVE-2000-0555,0
CVE-2000-0556,0
CVE-2000-0557,0
CVE-2000-0558,0
CVE-2000-0559,0
CVE-2000-0561,0
CVE-2000-0562,0
CVE-2000-0563,0
CVE-2000-0564,0
CVE-2000-0565,0
CVE-2000-0566,0
CVE-2000-0567,0
CVE-2000-0568,0
CVE-2000-0569,0
CVE-2000-0570,0
CVE-2000-0571,0
CVE-2000-0572,0
CVE-2000-0573,0
CVE-2000-0574,0
CVE-2000-0575,0
CVE-2000-0576,0
CVE-2000-0577,0
CVE-2000-0578,0
CVE-2000-0579,0
CVE-2000-0580,0
CVE-2000-0581,0
CVE-2000-0582,0
CVE-2000-0583,0
CVE-2000-0584,0
CVE-2000-0585,0
CVE-2000-0586,0
CVE-2000-0587,0
CVE-2000-0588,0
CVE-2000-0589,0
CVE-2000-0590,0
CVE-2000-0591,0
CVE-2000-0592,0
CVE-2000-0593,0
CVE-2000-0594,0
CVE-2000-0595,0
CVE-2000-0596,0
CVE-2000-0597,0
CVE-2000-0598,0
CVE-2000-0599,0
CVE-2000-0600,0
CVE-2000-0601,0
CVE-2000-0602,0
CVE-2000-0603,0
CVE-2000-0604,0
CVE-2000-0605,0
CVE-2000-0606,0
CVE-2000-0607,0
CVE-2000-0608,0
CVE-2000-0609,0
CVE-2000-0610,0
CVE-2000-0611,0
CVE-2000-0612,0
CVE-2000-0613,0
CVE-2000-0614,0
CVE-2000-0615,0
CVE-2000-0616,0
CVE-2000-0617,0
CVE-2000-0618,0
CVE-2000-0619,0
CVE-2000-0620,0
CVE-2000-0621,0
CVE-2000-0622,0
CVE-2000-0623,0
CVE-2000-0624,0
CVE-2000-0625,0
CVE-2000-0626,0
CVE-2000-0627,0
CVE-2000-0628,0
CVE-2000-0629,0
CVE-2000-0630,0
CVE-2000-0631,0
CVE-2000-0632,0
CVE-2000-0633,0
CVE-2000-0634,0
CVE-2000-0635,0
CVE-2000-0636,0
CVE-2000-0637,0
CVE-2000-0638,0
CVE-2000-0639,0
CVE-2000-0640,0
CVE-2000-0641,0
CVE-2000-0642,0
CVE-2000-0643,0
CVE-2000-0644,0
CVE-2000-0645,0
CVE-2000-0646,0
CVE-2000-0647,0
CVE-2000-0648,0
CVE-2000-0649,0
CVE-2000-0650,0
CVE-2000-0651,0
CVE-2000-0652,0
CVE-2000-0653,0
CVE-2000-0654,0
CVE-2000-0655,0
CVE-2000-0656,0
CVE-2000-0657,0
CVE-2000-0658,0
CVE-2000-0659,0
CVE-2000-0660,0
CVE-2000-0661,0
CVE-2000-0662,0
CVE-2000-0663,0
CVE-2000-0664,0
CVE-2000-0665,0
CVE-2000-0666,0
CVE-2000-0667,0
CVE-2000-0668,0
CVE-2000-0669,0
CVE-2000-0670,0
CVE-2000-0671,0
CVE-2000-0672,0
CVE-2000-0673,0
CVE-2000-0674,0
CVE-2000-0675,0
CVE-2000-0676,0
CVE-2000-0677,0
CVE-2000-0678,0
CVE-2000-0679,0
CVE-2000-0680,0
CVE-2000-0681,0
CVE-2000-0682,0
CVE-2000-0683,0
CVE-2000-0684,0
CVE-2000-0685,0
CVE-2000-0686,0
CVE-2000-0687,0
CVE-2000-0688,0
CVE-2000-0689,0
CVE-2000-0690,0
CVE-2000-0691,0
CVE-2000-0692,0
CVE-2000-0693,0
CVE-2000-0694,0
CVE-2000-0695,0
CVE-2000-0696,0
CVE-2000-0697,0
CVE-2000-0698,0
CVE-2000-0699,0
CVE-2000-0700,0
CVE-2000-0701,0
CVE-2000-0702,0
CVE-2000-0703,0
CVE-2000-0704,0
CVE-2000-0705,0
CVE-2000-0706,0
CVE-2000-0707,0
CVE-2000-0708,0
CVE-2000-0709,0
CVE-2000-0710,0
CVE-2000-0711,0
CVE-2000-0712,0
CVE-2000-0713,0
CVE-2000-0714,0
CVE-2000-0715,0
CVE-2000-0716,0
CVE-2000-0717,0
CVE-2000-0718,0
CVE-2000-0719,0
CVE-2000-0720,0
CVE-2000-0721,0
CVE-2000-0722,0
CVE-2000-0723,0
CVE-2000-0724,0
CVE-2000-0725,0
CVE-2000-0726,0
CVE-2000-0727,0
CVE-2000-0728,0
CVE-2000-0729,0
CVE-2000-0730,0
CVE-2000-0731,0
CVE-2000-0732,0
CVE-2000-0733,0
CVE-2000-0734,0
CVE-2000-0735,0
CVE-2000-0736,0
CVE-2000-0737,0
CVE-2000-0738,0
CVE-2000-0739,0
CVE-2000-0740,0
CVE-2000-0741,0
CVE-2000-0742,0
CVE-2000-0743,0
CVE-2000-0744,0
CVE-2000-0745,0
CVE-2000-0746,0
CVE-2000-0747,0
CVE-2000-0748,0
CVE-2000-0749,0
CVE-2000-0750,0
CVE-2000-0751,0
CVE-2000-0752,0
CVE-2000-0753,0
CVE-2000-0754,0
CVE-2000-0755,0
CVE-2000-0756,0
CVE-2000-0757,0
CVE-2000-0758,0
CVE-2000-0759,0
